timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,train_score,validation_score
2026-03-14T13:25:56,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/d1390320ebdfd284e68d,0.476,495.0,364.0,-0.297,53.0,10000.0,10047.57,120.0,55.0,,,,14,1.5,1.0,48,10,0.5,10,30,75,100,,
2026-03-14T13:26:18,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/e44aabe233d57aae52e5,5.01,326.0,36.0,0.199,75.0,10000.0,10501.03,12.0,3.0,,,,14,1.5,1.5,48,10,0.5,14,30,75,100,,
2026-03-14T13:26:49,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/1b2162e2133885e0626d,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,1.5,1.0,72,6,0.5,14,25,75,100,,
2026-03-14T13:27:21,TSLA,train,1,RSI Mean Reversion,-70.233,https://www.quantconnect.com/project/28936477/37c393b6ae35e3a9f430,-6.033,56.0,765.0,-0.9,54.0,10000.0,9396.71,205.0,55.0,,,,14,3.0,3.0,20,2,0.5,14,35,75,200,,
2026-03-14T13:27:56,TSLA,train,1,RSI Mean Reversion,-34.936,https://www.quantconnect.com/project/28936477/25193ed347db4f5d5a0f,-24.04,5.0,1356.0,-1.282,39.0,10000.0,7595.96,391.0,205.0,,,,10,2.0,3.0,48,8,0.5,10,40,75,100,,
2026-03-14T13:10:17,TSLA,train,1,RSI Mean Reversion,-5.672999999999999,https://www.quantconnect.com/project/28936477/5bd593c54cdcd17fd1b7,-0.627,0.0,21.0,-1.682,43.0,10000.0,9937.34,7.0,4.0,,,,10,1.5,1.0,48,10,0.5,14,25,70,100,,
2026-03-14T13:19:47,TSLA,train,1,RSI Mean Reversion,-5.7379999999999995,https://www.quantconnect.com/project/28936477/d31806985f4e1278abe6,-0.653,0.0,21.0,-1.695,43.0,10000.0,9934.65,7.0,4.0,,,,14,1.5,1.0,48,10,0.5,14,25,70,100,,
2026-03-14T13:07:41,TSLA,train,1,RSI Mean Reversion,-5.846,https://www.quantconnect.com/project/28936477/178b4a8545025c93e2f6,0.259,0.0,12.0,-2.035,50.0,10000.0,10025.93,4.0,2.0,,,,14,1.0,1.5,72,6,0.35,20,35,75,100,,
2026-03-14T13:25:36,TSLA,train,1,RSI Mean Reversion,-5.899000000000001,https://www.quantconnect.com/project/28936477/1c50da017de42506c9d4,0.257,0.0,12.0,-2.052,50.0,10000.0,10025.69,4.0,2.0,,,,10,1.0,1.5,72,6,0.35,20,35,75,100,,
2026-03-14T13:21:08,TSLA,train,1,RSI Mean Reversion,-6.16,https://www.quantconnect.com/project/28936477/7c6997da2f5852572803,-4.345,0.0,367.0,-0.605,40.0,10000.0,9565.46,119.0,69.0,,,,10,1.5,1.5,72,10,0.5,10,30,75,100,,
